X,Y,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-90.264292,48.06843,623.00903,,,,CAMP-316,CAMP-316,CAMP- Little Caribou Lake - 316 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=316&elat=48.06843&elon=-90.264292,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.329792,48.04462,623.00903,,,,CAMP-317,CAMP-317,CAMP- East Bearskin Lake - 317 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=317&elat=48.04462&elon=-90.329792,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.284882,48.04864,623.00903,,,,CAMP-318,CAMP-318,CAMP- Alder Lake - 318 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=318&elat=48.04864&elon=-90.284882,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.299386,48.03536,623.00903,,,,CAMP-319,CAMP-319,CAMP- Crocodile Lake - 319 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=319&elat=48.03536&elon=-90.299386,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.210193,48.1038,623.00903,,,,CAMP-320,CAMP-320,CAMP- Mountain Lake - 320 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=320&elat=48.1038&elon=-90.210193,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.238174,48.08633,623.00903,,,,CAMP-321,CAMP-321,CAMP- West Pike Lake - 321 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=321&elat=48.08633&elon=-90.238174,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.248899,48.04567,623.00903,,,,CAMP-322,CAMP-322,CAMP- Pierz Lake - 322 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=322&elat=48.04567&elon=-90.248899,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.250256,48.05067,623.00903,,,,CAMP-323,CAMP-323,CAMP- Crystal Lake - 323 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=323&elat=48.05067&elon=-90.250256,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.225036,48.04997,623.00903,,,,CAMP-324,CAMP-324,CAMP- Crystal Lake - 324 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=324&elat=48.04997&elon=-90.225036,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.095061,48.1023,623.00903,,,,CAMP-325,CAMP-325,CAMP- Moose Lake - 325 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=325&elat=48.1023&elon=-90.095061,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.0356,48.08501,623.00903,,,,CAMP-326,CAMP-326,CAMP- North Fowl Lake - 326 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=326&elat=48.08501&elon=-90.0356,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.007888,48.06427,623.00903,,,,CAMP-327,CAMP-327,CAMP- South Fowl - 327 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=327&elat=48.06427&elon=-90.007888,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.006893,48.0518,623.00903,,,,CAMP-328,CAMP-328,CAMP- South Fowl - 328 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=328&elat=48.0518&elon=-90.006893,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.121203,48.07779,623.00903,,,,CAMP-329,CAMP-329,CAMP- East Pike Lake - 329 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=329&elat=48.07779&elon=-90.121203,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.091799,48.08059,623.00903,,,,CAMP-330,CAMP-330,CAMP- East Pike Lake - 330 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=330&elat=48.08059&elon=-90.091799,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.077648,48.0822,623.00903,,,,CAMP-331,CAMP-331,CAMP- East Pike Lake - 331 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=331&elat=48.0822&elon=-90.077648,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.559424,47.99512,623.00903,,,,CAMP-332,CAMP-332,CAMP- Winchell Lake - 332 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=332&elat=47.99512&elon=-90.559424,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.629479,47.99348,623.00903,,,,CAMP-333,CAMP-333,CAMP- Winchell Lake - 333 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=333&elat=47.99348&elon=-90.629479,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.476108,47.96896,623.00903,,,,CAMP-334,CAMP-334,CAMP- Little Trout Lake - 334 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=334&elat=47.96896&elon=-90.476108,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.486738,47.96941,623.00903,,,,CAMP-335,CAMP-335,CAMP- Little Trout Lake - 335 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=335&elat=47.96941&elon=-90.486738,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.089471,48.08313,623.00903,,,,CAMP-336,CAMP-336,CAMP- Ogishkemuncie Lake - 336 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=336&elat=48.08313&elon=-91.089471,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.080458,48.08032,623.00903,,,,CAMP-337,CAMP-337,CAMP- Ogishkemuncie Lake - 337 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=337&elat=48.08032&elon=-91.080458,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.06934,48.08783,623.00903,,,,CAMP-338,CAMP-338,CAMP- Ogishkemuncie Lake - 338 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=338&elat=48.08783&elon=-91.06934,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.064363,48.09198,623.00903,,,,CAMP-339,CAMP-339,CAMP- Ogishkemuncie Lake - 339 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=339&elat=48.09198&elon=-91.064363,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.063056,48.09246,623.00903,,,,CAMP-340,CAMP-340,CAMP- Ogishkemuncie Lake - 340 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=340&elat=48.09246&elon=-91.063056,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.060239,48.09306,623.00903,,,,CAMP-341,CAMP-341,CAMP- Ogishkemuncie Lake - 341 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=341&elat=48.09306&elon=-91.060239,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.053519,48.09496,623.00903,,,,CAMP-342,CAMP-342,CAMP- Ogishkemuncie Lake - 342 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=342&elat=48.09496&elon=-91.053519,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.053003,48.09725,623.00903,,,,CAMP-343,CAMP-343,CAMP- Ogishkemuncie Lake - 343 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=343&elat=48.09725&elon=-91.053003,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.054671,48.10145,623.00903,,,,CAMP-344,CAMP-344,CAMP- Ogishkemuncie Lake - 344 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=344&elat=48.10145&elon=-91.054671,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.051688,48.10362,623.00903,,,,CAMP-345,CAMP-345,CAMP- Ogishkemuncie Lake - 345 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=345&elat=48.10362&elon=-91.051688,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.083705,48.0941,623.00903,,,,CAMP-346,CAMP-346,CAMP- Spice Lake - 346 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=346&elat=48.0941&elon=-91.083705,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.050991,48.09363,623.00903,,,,CAMP-347,CAMP-347,CAMP- Skindance Lake - 347 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=347&elat=48.09363&elon=-91.050991,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.04426,48.09581,623.00903,,,,CAMP-348,CAMP-348,CAMP- Skindance Lake - 348 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=348&elat=48.09581&elon=-91.04426,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.005274,48.11437,623.00903,,,,CAMP-349,CAMP-349,CAMP- Jasper Lake - 349 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=349&elat=48.11437&elon=-91.005274,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.015684,48.10923,623.00903,,,,CAMP-350,CAMP-350,CAMP- Jasper Lake - 350 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=350&elat=48.10923&elon=-91.015684,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.002551,48.11425,623.00903,,,,CAMP-351,CAMP-351,CAMP- Jasper Lake - 351 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=351&elat=48.11425&elon=-91.002551,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.01976,48.10596,623.00903,,,,CAMP-352,CAMP-352,CAMP- Jasper Lake - 352 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=352&elat=48.10596&elon=-91.01976,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.025,48.1126,623.00903,,,,CAMP-353,CAMP-353,CAMP- Jasper Lake - 353 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=353&elat=48.1126&elon=-91.025,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.020005,48.1153,623.00903,,,,CAMP-354,CAMP-354,CAMP- Jasper Lake - 354 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=354&elat=48.1153&elon=-91.020005,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.00735,48.08222,623.00903,,,,CAMP-355,CAMP-355,CAMP- Gabimichigami Lake - 355 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=355&elat=48.08222&elon=-91.00735,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.002997,48.07813,623.00903,,,,CAMP-356,CAMP-356,CAMP- Gabimichigami Lake - 356 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=356&elat=48.07813&elon=-91.002997,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.011639,48.07616,623.00903,,,,CAMP-357,CAMP-357,CAMP- Gabimichigami Lake - 357 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=357&elat=48.07616&elon=-91.011639,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.016896,48.05643,623.00903,,,,CAMP-358,CAMP-358,CAMP- Gabimichigami Lake - 358 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=358&elat=48.05643&elon=-91.016896,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.011427,48.06217,623.00903,,,,CAMP-359,CAMP-359,CAMP- Gabimichigami Lake - 359 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=359&elat=48.06217&elon=-91.011427,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.009889,48.05922,623.00903,,,,CAMP-360,CAMP-360,CAMP- Gabimichigami Lake - 360 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=360&elat=48.05922&elon=-91.009889,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.009002,48.06273,623.00903,,,,CAMP-361,CAMP-361,CAMP- Gabimichigami Lake - 361 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=361&elat=48.06273&elon=-91.009002,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.010467,48.05572,623.00903,,,,CAMP-362,CAMP-362,CAMP- Gabimichigami Lake - 362 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=362&elat=48.05572&elon=-91.010467,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.020856,48.04309,623.00903,,,,CAMP-363,CAMP-363,CAMP- Little Saganaga Lake - 363 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=363&elat=48.04309&elon=-91.020856,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.020875,48.03944,623.00903,,,,CAMP-364,CAMP-364,CAMP- Little Saganaga Lake - 364 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=364&elat=48.03944&elon=-91.020875,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.016914,48.03847,623.00903,,,,CAMP-365,CAMP-365,CAMP- Little Saganaga Lake - 365 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=365&elat=48.03847&elon=-91.016914,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.014568,48.03355,623.00903,,,,CAMP-366,CAMP-366,CAMP- Little Saganaga Lake - 366 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=366&elat=48.03355&elon=-91.014568,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.008746,48.03353,623.00903,,,,CAMP-367,CAMP-367,CAMP- Little Saganaga Lake - 367 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=367&elat=48.03353&elon=-91.008746,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.018573,48.03021,623.00903,,,,CAMP-368,CAMP-368,CAMP- Little Saganaga Lake - 368 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=368&elat=48.03021&elon=-91.018573,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.012471,48.02807,623.00903,,,,CAMP-369,CAMP-369,CAMP- Little Saganaga Lake - 369 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=369&elat=48.02807&elon=-91.012471,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.016081,48.02245,623.00903,,,,CAMP-370,CAMP-370,CAMP- Little Saganaga Lake - 370 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=370&elat=48.02245&elon=-91.016081,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.012018,48.02416,623.00903,,,,CAMP-371,CAMP-371,CAMP- Little Saganaga Lake - 371 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=371&elat=48.02416&elon=-91.012018,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.006665,48.04366,623.00903,,,,CAMP-372,CAMP-372,CAMP- Little Saganaga Lake - 372 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=372&elat=48.04366&elon=-91.006665,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.002391,48.0414,623.00903,,,,CAMP-373,CAMP-373,CAMP- Little Saganaga Lake - 373 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=373&elat=48.0414&elon=-91.002391,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.001953,48.04025,623.00903,,,,CAMP-374,CAMP-374,CAMP- Little Saganaga Lake - 374 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=374&elat=48.04025&elon=-91.001953,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.846927,47.86749,623.00903,,,,CAMP-375,CAMP-375,CAMP- Burnt Lake - 375 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=375&elat=47.86749&elon=-90.846927,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.819798,47.8524,623.00903,,,,CAMP-376,CAMP-376,CAMP- Peterson Lake - 376 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=376&elat=47.8524&elon=-90.819798,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.816062,47.86816,623.00903,,,,CAMP-377,CAMP-377,CAMP- Kelly Lake - 377 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=377&elat=47.86816&elon=-90.816062,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.81955,47.86469,623.00903,,,,CAMP-378,CAMP-378,CAMP- Kelly Lake - 378 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=378&elat=47.86469&elon=-90.81955,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.814017,47.86495,623.00903,,,,CAMP-379,CAMP-379,CAMP- Kelly Lake - 379 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=379&elat=47.86495&elon=-90.814017,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.816311,47.86414,623.00903,,,,CAMP-380,CAMP-380,CAMP- Kelly Lake - 380 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=380&elat=47.86414&elon=-90.816311,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.980079,47.86683,623.00903,,,,CAMP-381,CAMP-381,CAMP- Grace Lake - 381 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=381&elat=47.86683&elon=-90.980079,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.978495,47.86356,623.00903,,,,CAMP-382,CAMP-382,CAMP- Grace Lake - 382 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=382&elat=47.86356&elon=-90.978495,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.975133,47.86953,623.00903,,,,CAMP-383,CAMP-383,CAMP- Grace Lake - 383 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=383&elat=47.86953&elon=-90.975133,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.977449,47.87221,623.00903,,,,CAMP-384,CAMP-384,CAMP- Grace Lake - 384 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=384&elat=47.87221&elon=-90.977449,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.967881,47.8669,623.00903,,,,CAMP-385,CAMP-385,CAMP- Grace Lake - 385 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=385&elat=47.8669&elon=-90.967881,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.96557,47.86922,623.00903,,,,CAMP-386,CAMP-386,CAMP- Grace Lake - 386 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=386&elat=47.86922&elon=-90.96557,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.946104,47.86705,623.00903,,,,CAMP-387,CAMP-387,CAMP- Ella Lake - 387 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=387&elat=47.86705&elon=-90.946104,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.943549,47.87046,623.00903,,,,CAMP-388,CAMP-388,CAMP- Ella Lake - 388 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=388&elat=47.87046&elon=-90.943549,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.935288,47.85756,623.00903,,,,CAMP-389,CAMP-389,CAMP- Beth Lake - 389 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=389&elat=47.85756&elon=-90.935288,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.949066,47.85842,623.00903,,,,CAMP-390,CAMP-390,CAMP- Beth Lake - 390 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=390&elat=47.85842&elon=-90.949066,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.954349,47.85974,623.00903,,,,CAMP-391,CAMP-391,CAMP- Beth Lake - 391 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=391&elat=47.85974&elon=-90.954349,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.954301,47.85587,623.00903,,,,CAMP-392,CAMP-392,CAMP- Beth Lake - 392 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=392&elat=47.85587&elon=-90.954301,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.916055,47.84139,623.00903,,,,CAMP-393,CAMP-393,CAMP- Wonder Lake - 393 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=393&elat=47.84139&elon=-90.916055,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.922792,47.83569,623.00903,,,,CAMP-394,CAMP-394,CAMP- Wonder Lake - 394 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=394&elat=47.83569&elon=-90.922792,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.930639,47.84236,623.00903,,,,CAMP-395,CAMP-395,CAMP- Sunhigh Lake - 395 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=395&elat=47.84236&elon=-90.930639,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.905513,47.86253,623.00903,,,,CAMP-396,CAMP-396,CAMP- Alton Lake - 396 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=396&elat=47.86253&elon=-90.905513,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.916764,47.85005,623.00903,,,,CAMP-397,CAMP-397,CAMP- Alton Lake - 397 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=397&elat=47.85005&elon=-90.916764,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.905768,47.8738,623.00903,,,,CAMP-398,CAMP-398,CAMP- Alton Lake - 398 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=398&elat=47.8738&elon=-90.905768,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.906149,47.87297,623.00903,,,,CAMP-399,CAMP-399,CAMP- Alton Lake - 399 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=399&elat=47.87297&elon=-90.906149,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.912096,47.8521,623.00903,,,,CAMP-400,CAMP-400,CAMP- Alton Lake - 400 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=400&elat=47.8521&elon=-90.912096,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.919938,47.85426,623.00903,,,,CAMP-401,CAMP-401,CAMP- Alton Lake - 401 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=401&elat=47.85426&elon=-90.919938,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.905673,47.866359,623.00903,,,,CAMP-402,CAMP-402,CAMP- Alton Lake - 402 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=402&elat=47.8663585516&elon=-90.905672886,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.908933,47.85631,623.00903,,,,CAMP-403,CAMP-403,CAMP- Alton Lake - 403 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=403&elat=47.85631&elon=-90.908933,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.95199,47.98261,623.00903,,,,CAMP-404,CAMP-404,CAMP- Hub Lake - 404 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=404&elat=47.98261&elon=-90.95199,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.941072,47.98417,623.00903,,,,CAMP-405,CAMP-405,CAMP- Hub Lake - 405 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=405&elat=47.98417&elon=-90.941072,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.948588,47.98727,623.00903,,,,CAMP-406,CAMP-406,CAMP- Hub Lake - 406 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=406&elat=47.98727&elon=-90.948588,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.996919,47.95964,623.00903,,,,CAMP-407,CAMP-407,CAMP- Dent Lake - 407 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=407&elat=47.95964&elon=-90.996919,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.989912,47.95897,623.00903,,,,CAMP-408,CAMP-408,CAMP- Dent Lake - 408 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=408&elat=47.95897&elon=-90.989912,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.944436,47.97032,623.00903,,,,CAMP-409,CAMP-409,CAMP- Mesaba Lake - 409 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=409&elat=47.97032&elon=-90.944436,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.943309,47.96328,623.00903,,,,CAMP-410,CAMP-410,CAMP- Mesaba Lake - 410 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=410&elat=47.96328&elon=-90.943309,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.944988,47.96655,623.00903,,,,CAMP-411,CAMP-411,CAMP- Mesaba Lake - 411 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=411&elat=47.96655&elon=-90.944988,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.948216,47.94595,623.00903,,,,CAMP-412,CAMP-412,CAMP- Wine Lake - 412 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=412&elat=47.94595&elon=-90.948216,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.940769,47.94123,623.00903,,,,CAMP-413,CAMP-413,CAMP- Wine Lake - 413 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=413&elat=47.94123&elon=-90.940769,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.932632,47.94378,623.00903,,,,CAMP-414,CAMP-414,CAMP- Wine Lake - 414 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=414&elat=47.94378&elon=-90.932632,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.929289,47.93697,623.00903,,,,CAMP-415,CAMP-415,CAMP- Frederick Lake - 415 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=415&elat=47.93697&elon=-90.929289,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.909915,47.94918,623.00903,,,,CAMP-416,CAMP-416,CAMP- Zenith Lake - 416 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=416&elat=47.94918&elon=-90.909915,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.920165,47.99312,623.00903,,,,CAMP-417,CAMP-417,CAMP- Afton Lake - 417 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=417&elat=47.99312&elon=-90.920165,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.960739,47.87986,623.00903,,,,CAMP-418,CAMP-418,CAMP- Grace Lake - 418 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=418&elat=47.87986&elon=-90.960739,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.907573,47.87779,623.00903,,,,CAMP-419,CAMP-419,CAMP- Alton Lake - 419 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=419&elat=47.87779&elon=-90.907573,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.893435,47.88571,623.00903,,,,CAMP-420,CAMP-420,CAMP- Alton Lake - 420 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=420&elat=47.88571&elon=-90.893435,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.905851,47.87937,623.00903,,,,CAMP-421,CAMP-421,CAMP- Alton Lake - 421 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=421&elat=47.87937&elon=-90.905851,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-90.904096,47.8864,623.00903,,,,CAMP-422,CAMP-422,CAMP- Alton Lake - 422 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=422&elat=47.8864&elon=-90.904096,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
